60;1;Zambrana;5;"INSERT INTO Localidades Values(60,'Zambrana',5,1);"
61;1;Zigoitia;5;"INSERT INTO Localidades Values(61,'Zigoitia',5,1);"
62;1;Zuia;5;"INSERT INTO Localidades Values(62,'Zuia',5,1);"
63;2;Abengibre;5;"INSERT INTO Localidades Values(63,'Abengibre',5,2);"
64;2;Alatoz;5;"INSERT INTO Localidades Values(64,'Alatoz',5,2);"
65;2;Albacete;3;"INSERT INTO Localidades Values(65,'Albacete',3,2);"
66;2;Albatana;5;"INSERT INTO Localidades Values(66,'Albatana',5,2);"
67;2;Alborea;5;"INSERT INTO Localidades Values(67,'Alborea',5,2);"
68;2;Alcadozo;5;"INSERT INTO Localidades Values(68,'Alcadozo',5,2);"
69;2;Alcalá del Júcar;5;"INSERT INTO Localidades Values(69,'Alcalá del Júcar',5,2);"
70;2;Alcaraz;5;"INSERT INTO Localidades Values(70,'Alcaraz',5,2);"
71;2;Almansa;4;"INSERT INTO Localidades Values(71,'Almansa',4,2);"
72;2;Alpera;5;"INSERT INTO Localidades Values(72,'Alpera',5,2);"
73;2;Ayna;5;"INSERT INTO Localidades Values(73,'Ayna',5,2);"
74;2;Balazote;5;"INSERT INTO Localidades Values(74,'Balazote',5,2);"
75;2;Ballestero (El);5;"INSERT INTO Localidades Values(75,'Ballestero (El)',5,2);"
76;2;Balsa de Ves;5;"INSERT INTO Localidades Values(76,'Balsa de Ves',5,2);"
77;2;Barrax;5;"INSERT INTO Localidades Values(77,'Barrax',5,2);"
78;2;Bienservida;5;"INSERT INTO Localidades Values(78,'Bienservida',5,2);"
79;2;Bogarra;5;"INSERT INTO Localidades Values(79,'Bogarra',5,2);"
80;2;Bonete;5;"INSERT INTO Localidades Values(80,'Bonete',5,2);"
81;2;Bonillo (El);5;"INSERT INTO Localidades Values(81,'Bonillo (El)',5,2);"
82;2;Carcelén;5;"INSERT INTO Localidades Values(82,'Carcelén',5,2);"
83;2;Casas de Juan Núñez;5;"INSERT INTO Localidades Values(83,'Casas de Juan Núñez',5,2);"
84;2;Casas de Lázaro;5;"INSERT INTO Localidades Values(84,'Casas de Lázaro',5,2);"
85;2;Casas de Ves;5;"INSERT INTO Localidades Values(85,'Casas de Ves',5,2);"
86;2;Casas-Ibáñez;5;"INSERT INTO Localidades Values(86,'Casas-Ibáñez',5,2);"
87;2;Caudete;4;"INSERT INTO Localidades Values(87,'Caudete',4,2);"
88;2;Cenizate;5;"INSERT INTO Localidades Values(88,'Cenizate',5,2);"
89;2;Chinchilla de Monte-Aragón;5;"INSERT INTO Localidades Values(89,'Chinchilla de Monte-Aragón',5,2);"
90;2;Corral-Rubio;5;"INSERT INTO Localidades Values(90,'Corral-Rubio',5,2);"
91;2;Cotillas;5;"INSERT INTO Localidades Values(91,'Cotillas',5,2);"
92;2;Elche de la Sierra;5;"INSERT INTO Localidades Values(92,'Elche de la Sierra',5,2);"
93;2;Férez;5;"INSERT INTO Localidades Values(93,'Férez',5,2);"
94;2;Fuensanta;5;"INSERT INTO Localidades Values(94,'Fuensanta',5,2);"
95;2;Fuente-Álamo;5;"INSERT INTO Localidades Values(95,'Fuente-Álamo',5,2);"
96;2;Fuentealbilla;5;"INSERT INTO Localidades Values(96,'Fuentealbilla',5,2);"
97;2;Gineta (La);5;"INSERT INTO Localidades Values(97,'Gineta (La)',5,2);"
98;2;Golosalvo;5;"INSERT INTO Localidades Values(98,'Golosalvo',5,2);"
99;2;Hellín;4;"INSERT INTO Localidades Values(99,'Hellín',4,2);"
100;2;Herrera (La);5;"INSERT INTO Localidades Values(100,'Herrera (La)',5,2);"
101;2;Higueruela;5;"INSERT INTO Localidades Values(101,'Higueruela',5,2);"
102;2;Hoya-Gonzalo;5;"INSERT INTO Localidades Values(102,'Hoya-Gonzalo',5,2);"
103;2;Jorquera;5;"INSERT INTO Localidades Values(103,'Jorquera',5,2);"
104;2;Letur;5;"INSERT INTO Localidades Values(104,'Letur',5,2);"
105;2;Lezuza;5;"INSERT INTO Localidades Values(105,'Lezuza',5,2);"
106;2;Liétor;5;"INSERT INTO Localidades Values(106,'Liétor',5,2);"
107;2;Madrigueras;5;"INSERT INTO Localidades Values(107,'Madrigueras',5,2);"
108;2;Mahora;5;"INSERT INTO Localidades Values(108,'Mahora',5,2);"
109;2;Masegoso;5;"INSERT INTO Localidades Values(109,'Masegoso',5,2);"
110;2;Minaya;5;"INSERT INTO Localidades Values(110,'Minaya',5,2);"
111;2;Molinicos;5;"INSERT INTO Localidades Values(111,'Molinicos',5,2);"
112;2;Montalvos;5;"INSERT INTO Localidades Values(112,'Montalvos',5,2);"
113;2;Montealegre del Castillo;5;"INSERT INTO Localidades Values(113,'Montealegre del Castillo',5,2);"
114;2;Motilleja;5;"INSERT INTO Localidades Values(114,'Motilleja',5,2);"
115;2;Munera;5;"INSERT INTO Localidades Values(115,'Munera',5,2);"
116;2;Navas de Jorquera;5;"INSERT INTO Localidades Values(116,'Navas de Jorquera',5,2);"
117;2;Nerpio;5;"INSERT INTO Localidades Values(117,'Nerpio',5,2);"
118;2;Ontur;5;"INSERT INTO Localidades Values(118,'Ontur',5,2);"
119;2;Ossa de Montiel;5;"INSERT INTO Localidades Values(119,'Ossa de Montiel',5,2);"
120;2;Paterna del Madera;5;"INSERT INTO Localidades Values(120,'Paterna del Madera',5,2);"
121;2;Peñas de San Pedro;5;"INSERT INTO Localidades Values(121,'Peñas de San Pedro',5,2);"
122;2;Peñascosa;5;"INSERT INTO Localidades Values(122,'Peñascosa',5,2);"
123;2;Pétrola;5;"INSERT INTO Localidades Values(123,'Pétrola',5,2);"
124;2;Povedilla;5;"INSERT INTO Localidades Values(124,'Povedilla',5,2);"
125;2;Pozo Cañada;5;"INSERT INTO Localidades Values(125,'Pozo Cañada',5,2);"
126;2;Pozohondo;5;"INSERT INTO Localidades Values(126,'Pozohondo',5,2);"
127;2;Pozo-Lorente;5;"INSERT INTO Localidades Values(127,'Pozo-Lorente',5,2);"
128;2;Pozuelo;5;"INSERT INTO Localidades Values(128,'Pozuelo',5,2);"
129;2;Recueja (La);5;"INSERT INTO Localidades Values(129,'Recueja (La)',5,2);"
130;2;Riópar;5;"INSERT INTO Localidades Values(130,'Riópar',5,2);"
131;2;Robledo;5;"INSERT INTO Localidades Values(131,'Robledo',5,2);"
132;2;Roda (La);4;"INSERT INTO Localidades Values(132,'Roda (La)',4,2);"
133;2;Salobre;5;"INSERT INTO Localidades Values(133,'Salobre',5,2);"
134;2;San Pedro;5;"INSERT INTO Localidades Values(134,'San Pedro',5,2);"
135;2;Socovos;5;"INSERT INTO Localidades Values(135,'Socovos',5,2);"
136;2;Tarazona de la Mancha;5;"INSERT INTO Localidades Values(136,'Tarazona de la Mancha',5,2);"
137;2;Tobarra;4;"INSERT INTO Localidades Values(137,'Tobarra',4,2);"
138;2;Valdeganga;5;"INSERT INTO Localidades Values(138,'Valdeganga',5,2);"
139;2;Vianos;5;"INSERT INTO Localidades Values(139,'Vianos',5,2);"
140;2;Villa de Ves;5;"INSERT INTO Localidades Values(140,'Villa de Ves',5,2);"
141;2;Villalgordo del Júcar;5;"INSERT INTO Localidades Values(141,'Villalgordo del Júcar',5,2);"
142;2;Villamalea;5;"INSERT INTO Localidades Values(142,'Villamalea',5,2);"
143;2;Villapalacios;5;"INSERT INTO Localidades Values(143,'Villapalacios',5,2);"
144;2;Villarrobledo;4;"INSERT INTO Localidades Values(144,'Villarrobledo',4,2);"
145;2;Villatoya;5;"INSERT INTO Localidades Values(145,'Villatoya',5,2);"
146;2;Villavaliente;5;"INSERT INTO Localidades Values(146,'Villavaliente',5,2);"
147;2;Villaverde de Guadalimar;5;"INSERT INTO Localidades Values(147,'Villaverde de Guadalimar',5,2);"
148;2;Viveros;5;"INSERT INTO Localidades Values(148,'Viveros',5,2);"
149;2;Yeste;5;"INSERT INTO Localidades Values(149,'Yeste',5,2);"
150;3;Adsubia;5;"INSERT INTO Localidades Values(150,'Adsubia',5,3);"
151;3;Agost;5;"INSERT INTO Localidades Values(151,'Agost',5,3);"
152;3;Agres;5;"INSERT INTO Localidades Values(152,'Agres',5,3);"
153;3;Aigües;5;"INSERT INTO Localidades Values(153,'Aigües',5,3);"
154;3;Albatera;5;"INSERT INTO Localidades Values(154,'Albatera',5,3);"
155;3;Alcalalí;5;"INSERT INTO Localidades Values(155,'Alcalalí',5,3);"
156;3;Alcocer de Planes;5;"INSERT INTO Localidades Values(156,'Alcocer de Planes',5,3);"
157;3;Alcoleja;5;"INSERT INTO Localidades Values(157,'Alcoleja',5,3);"
158;3;Alcoy/Alcoi;4;"INSERT INTO Localidades Values(158,'Alcoy/Alcoi',4,3);"
159;3;Alfafara;5;"INSERT INTO Localidades Values(159,'Alfafara',5,3);"
160;3;Alfàs del Pi (l');5;"INSERT INTO Localidades Values(160,'Alfàs del Pi',5,3);"
161;3;Algorfa;5;"INSERT INTO Localidades Values(161,'Algorfa',5,3);"
162;3;Algueña;5;"INSERT INTO Localidades Values(162,'Algueña',5,3);"
163;3;Alicante;2;"INSERT INTO Localidades Values(163,'Alicante',2,3);"
164;3;Almoradí;5;"INSERT INTO Localidades Values(164,'Almoradí',5,3);"
165;3;Almudaina;5;"INSERT INTO Localidades Values(165,'Almudaina',5,3);"
166;3;Alqueria d'Asnar (l');5;"INSERT INTO Localidades Values(166,'Alqueria d''Asnar',5,3);"
167;3;Altea;4;"INSERT INTO Localidades Values(167,'Altea',4,3);"
168;3;Aspe;5;"INSERT INTO Localidades Values(168,'Aspe',5,3);"
169;3;Balones;5;"INSERT INTO Localidades Values(169,'Balones',5,3);"
170;3;Banyeres de Mariola;5;"INSERT INTO Localidades Values(170,'Banyeres de Mariola',5,3);"
171;3;Benasau;5;"INSERT INTO Localidades Values(171,'Benasau',5,3);"
172;3;Beneixama;5;"INSERT INTO Localidades Values(172,'Beneixama',5,3);"
173;3;Benejúzar;5;"INSERT INTO Localidades Values(173,'Benejúzar',5,3);"
174;3;Benferri;5;"INSERT INTO Localidades Values(174,'Benferri',5,3);"
175;3;Beniarbeig;5;"INSERT INTO Localidades Values(175,'Beniarbeig',5,3);"
176;3;Beniardá;5;"INSERT INTO Localidades Values(176,'Beniardá',5,3);"
177;3;Beniarrés;5;"INSERT INTO Localidades Values(177,'Beniarrés',5,3);"
178;3;Benidoleig;5;"INSERT INTO Localidades Values(178,'Benidoleig',5,3);"
179;3;Benidorm;4;"INSERT INTO Localidades Values(179,'Benidorm',4,3);"
180;3;Benifallim;5;"INSERT INTO Localidades Values(180,'Benifallim',5,3);"
181;3;Benifato;5;"INSERT INTO Localidades Values(181,'Benifato',5,3);"
182;3;Benigembla;5;"INSERT INTO Localidades Values(182,'Benigembla',5,3);"
183;3;Benijófar;5;"INSERT INTO Localidades Values(183,'Benijófar',5,3);"
184;3;Benilloba;5;"INSERT INTO Localidades Values(184,'Benilloba',5,3);"
185;3;Benillup;5;"INSERT INTO Localidades Values(185,'Benillup',5,3);"
186;3;Benimantell;5;"INSERT INTO Localidades Values(186,'Benimantell',5,3);"
187;3;Benimarfull;5;"INSERT INTO Localidades Values(187,'Benimarfull',5,3);"
188;3;Benimassot;5;"INSERT INTO Localidades Values(188,'Benimassot',5,3);"
189;3;Benimeli;5;"INSERT INTO Localidades Values(189,'Benimeli',5,3);"
190;3;Benissa;5;"INSERT INTO Localidades Values(190,'Benissa',5,3);"
191;3;Benitachell/Poble Nou de Benitatxell (el);5;"INSERT INTO Localidades Values(191,'Benitachell/Poble Nou de Benitatxell (el)',5,3);"
192;3;Biar;5;"INSERT INTO Localidades Values(192,'Biar',5,3);"
193;3;Bigastro;5;"INSERT INTO Localidades Values(193,'Bigastro',5,3);"
194;3;Bolulla;5;"INSERT INTO Localidades Values(194,'Bolulla',5,3);"
195;3;Busot;5;"INSERT INTO Localidades Values(195,'Busot',5,3);"
196;3;Callosa de Segura;5;"INSERT INTO Localidades Values(196,'Callosa de Segura',5,3);"
197;3;Callosa d'En Sarrià;5;"INSERT INTO Localidades Values(197,'Callosa d''En Sarrià',5,3);"
198;3;Calpe/Calp;5;"INSERT INTO Localidades Values(198,'Calpe/Calp',5,3);"
199;3;Campello (el);5;"INSERT INTO Localidades Values(199,'Campello (el)',5,3);"
200;3;Campo de Mirra/Camp de Mirra (el);5;"INSERT INTO Localidades Values(200,'Campo de Mirra/Camp de Mirra (el)',5,3);"
201;3;Cañada;5;"INSERT INTO Localidades Values(201,'Cañada',5,3);"
202;3;Castalla;5;"INSERT INTO Localidades Values(202,'Castalla',5,3);"
203;3;Castell de Castells;5;"INSERT INTO Localidades Values(203,'Castell de Castells',5,3);"
204;3;Castell de Guadalest (el);5;"INSERT INTO Localidades Values(204,'Castell de Guadalest (el)',5,3);"
205;3;Catral;5;"INSERT INTO Localidades Values(205,'Catral',5,3);"
206;3;Cocentaina;5;"INSERT INTO Localidades Values(206,'Cocentaina',5,3);"
207;3;Confrides;5;"INSERT INTO Localidades Values(207,'Confrides',5,3);"
208;3;Cox;5;"INSERT INTO Localidades Values(208,'Cox',5,3);"
209;3;Crevillent;5;"INSERT INTO Localidades Values(209,'Crevillent',5,3);"
210;3;Daya Nueva;5;"INSERT INTO Localidades Values(210,'Daya Nueva',5,3);"
211;3;Daya Vieja;5;"INSERT INTO Localidades Values(211,'Daya Vieja',5,3);"
212;3;Dénia;4;"INSERT INTO Localidades Values(212,'Dénia',4,3);"
213;3;Dolores;5;"INSERT INTO Localidades Values(213,'Dolores',5,3);"
214;3;Elche/Elx;3;"INSERT INTO Localidades Values(214,'Elche/Elx',3,3);"
215;3;Elda;4;"INSERT INTO Localidades Values(215,'Elda',4,3);"
216;3;Facheca;5;"INSERT INTO Localidades Values(216,'Facheca',5,3);"
217;3;Famorca;5;"INSERT INTO Localidades Values(217,'Famorca',5,3);"
218;3;Finestrat;5;"INSERT INTO Localidades Values(218,'Finestrat',5,3);"
219;3;Fondó de les Neus (el);5;"INSERT INTO Localidades Values(219,'Fondó de les Neus (el)',5,3);"
220;3;Formentera del Segura;5;"INSERT INTO Localidades Values(220,'Formentera del Segura',5,3);"
221;3;Gaianes;5;"INSERT INTO Localidades Values(221,'Gaianes',5,3);"
222;3;Gata de Gorgos;5;"INSERT INTO Localidades Values(222,'Gata de Gorgos',5,3);"
223;3;Gorga;5;"INSERT INTO Localidades Values(223,'Gorga',5,3);"
224;3;Granja de Rocamora;5;"INSERT INTO Localidades Values(224,'Granja de Rocamora',5,3);"
225;3;Guardamar del Segura;5;"INSERT INTO Localidades Values(225,'Guardamar del Segura',5,3);"
226;3;Hondón de los Frailes;5;"INSERT INTO Localidades Values(226,'Hondón de los Frailes',5,3);"
227;3;Ibi;5;"INSERT INTO Localidades Values(227,'Ibi',5,3);"
228;3;Jacarilla;5;"INSERT INTO Localidades Values(228,'Jacarilla',5,3);"
229;3;Jalón/Xaló;5;"INSERT INTO Localidades Values(229,'Jalón/Xaló',5,3);"
230;3;Jávea/Xàbia;5;"INSERT INTO Localidades Values(230,'Jávea/Xàbia',5,3);"
231;3;Jijona/Xixona;5;"INSERT INTO Localidades Values(231,'Jijona/Xixona',5,3);"
232;3;Llíber;5;"INSERT INTO Localidades Values(232,'Llíber',5,3);"
233;3;Lorcha/Orxa (l');5;"INSERT INTO Localidades Values(233,'Lorcha/Orxa',5,3);"
234;3;Millena;5;"INSERT INTO Localidades Values(234,'Millena',5,3);"
235;3;Monforte del Cid;5;"INSERT INTO Localidades Values(235,'Monforte del Cid',5,3);"
236;3;Monóvar/Monòver;5;"INSERT INTO Localidades Values(236,'Monóvar/Monòver',5,3);"
237;3;Montesinos (Los);5;"INSERT INTO Localidades Values(237,'Montesinos (Los)',5,3);"
238;3;Murla;5;"INSERT INTO Localidades Values(238,'Murla',5,3);"
239;3;Muro de Alcoy;5;"INSERT INTO Localidades Values(239,'Muro de Alcoy',5,3);"
240;3;Mutxamel;5;"INSERT INTO Localidades Values(240,'Mutxamel',5,3);"
241;3;Novelda;5;"INSERT INTO Localidades Values(241,'Novelda',5,3);"
242;3;Nucia (la);5;"INSERT INTO Localidades Values(242,'Nucia (la)',5,3);"
243;3;Ondara;5;"INSERT INTO Localidades Values(243,'Ondara',5,3);"
244;3;Onil;5;"INSERT INTO Localidades Values(244,'Onil',5,3);"
245;3;Orba;5;"INSERT INTO Localidades Values(245,'Orba',5,3);"
246;3;Orihuela;4;"INSERT INTO Localidades Values(246,'Orihuela',4,3);"
247;3;Orxeta;5;"INSERT INTO Localidades Values(247,'Orxeta',5,3);"
248;3;Parcent;5;"INSERT INTO Localidades Values(248,'Parcent',5,3);"
249;3;Pedreguer;5;"INSERT INTO Localidades Values(249,'Pedreguer',5,3);"
250;3;Pego;5;"INSERT INTO Localidades Values(250,'Pego',5,3);"
251;3;Penàguila;5;"INSERT INTO Localidades Values(251,'Penàguila',5,3);"
252;3;Petrer;5;"INSERT INTO Localidades Values(252,'Petrer',5,3);"
253;3;Pilar de la Horadada;5;"INSERT INTO Localidades Values(253,'Pilar de la Horadada',5,3);"
254;3;Pinós (el)/Pinoso;5;"INSERT INTO Localidades Values(254,'Pinós (el)/Pinoso',5,3);"
255;3;Planes;5;"INSERT INTO Localidades Values(255,'Planes',5,3);"
256;3;Poblets (els);5;"INSERT INTO Localidades Values(256,'Poblets (els)',5,3);"
257;3;Polop;5;"INSERT INTO Localidades Values(257,'Polop',5,3);"
258;3;Quatretondeta;5;"INSERT INTO Localidades Values(258,'Quatretondeta',5,3);"
259;3;Rafal;5;"INSERT INTO Localidades Values(259,'Rafal',5,3);"
260;3;Ràfol d'Almúnia (El);5;"INSERT INTO Localidades Values(260,'Ràfol d''Almúnia (El)',5,3);"
261;3;Redován;5;"INSERT INTO Localidades Values(261,'Redován',5,3);"
262;3;Relleu;5;"INSERT INTO Localidades Values(262,'Relleu',5,3);"
263;3;Rojales;5;"INSERT INTO Localidades Values(263,'Rojales',5,3);"
264;3;Romana (la);5;"INSERT INTO Localidades Values(264,'Romana (la)',5,3);"
265;3;Sagra;5;"INSERT INTO Localidades Values(265,'Sagra',5,3);"
266;3;Salinas;5;"INSERT INTO Localidades Values(266,'Salinas',5,3);"
267;3;San Fulgencio;5;"INSERT INTO Localidades Values(267,'San Fulgencio',5,3);"
268;3;San Isidro;5;"INSERT INTO Localidades Values(268,'San Isidro',5,3);"
269;3;San Miguel de Salinas;5;"INSERT INTO Localidades Values(269,'San Miguel de Salinas',5,3);"
270;3;San Vicente del Raspeig/Sant Vicent del Raspeig;4;"INSERT INTO Localidades Values(270,'San Vicente del Raspeig/Sant Vicent del Raspeig',4,3);"
271;3;Sanet y Negrals;5;"INSERT INTO Localidades Values(271,'Sanet y Negrals',5,3);"
272;3;Sant Joan d'Alacant;5;"INSERT INTO Localidades Values(272,'Sant Joan d''Alacant',5,3);"
273;3;Santa Pola;5;"INSERT INTO Localidades Values(273,'Santa Pola',5,3);"
274;3;Sax;5;"INSERT INTO Localidades Values(274,'Sax',5,3);"
275;3;Sella;5;"INSERT INTO Localidades Values(275,'Sella',5,3);"
276;3;Senija;5;"INSERT INTO Localidades Values(276,'Senija',5,3);"
277;3;Tàrbena;5;"INSERT INTO Localidades Values(277,'Tàrbena',5,3);"
278;3;Teulada;5;"INSERT INTO Localidades Values(278,'Teulada',5,3);"
279;3;Tibi;5;"INSERT INTO Localidades Values(279,'Tibi',5,3);"
280;3;Tollos;5;"INSERT INTO Localidades Values(280,'Tollos',5,3);"
281;3;Tormos;5;"INSERT INTO Localidades Values(281,'Tormos',5,3);"
282;3;Torremanzanas/Torre de les Maçanes (la);5;"INSERT INTO Localidades Values(282,'Torremanzanas/Torre de les Maçanes (la)',5,3);"
283;3;Torrevieja;4;"INSERT INTO Localidades Values(283,'Torrevieja',4,3);"
284;3;Vall d'Alcalà (la);5;"INSERT INTO Localidades Values(284,'Vall d''Alcalà (la)',5,3);"
285;3;Vall de Ebo;5;"INSERT INTO Localidades Values(285,'Vall de Ebo',5,3);"
286;3;Vall de Gallinera;5;"INSERT INTO Localidades Values(286,'Vall de Gallinera',5,3);"
287;3;Vall de Laguar (la);5;"INSERT INTO Localidades Values(287,'Vall de Laguar (la)',5,3);"
288;3;Verger (el);5;"INSERT INTO Localidades Values(288,'Verger (el)',5,3);"
289;3;Villajoyosa/Vila Joiosa (la);5;"INSERT INTO Localidades Values(289,'Villajoyosa/Vila Joiosa (la)',5,3);"
290;3;Villena;5;"INSERT INTO Localidades Values(290,'Villena',5,3);"
291;4;Abla;5;"INSERT INTO Localidades Values(291,'Abla',5,4);"
292;4;Abrucena;5;"INSERT INTO Localidades Values(292,'Abrucena',5,4);"
293;4;Adra;5;"INSERT INTO Localidades Values(293,'Adra',5,4);"
294;4;Albánchez;5;"INSERT INTO Localidades Values(294,'Albánchez',5,4);"
295;4;Alboloduy;5;"INSERT INTO Localidades Values(295,'Alboloduy',5,4);"
296;4;Albox;5;"INSERT INTO Localidades Values(296,'Albox',5,4);"
297;4;Alcolea;5;"INSERT INTO Localidades Values(297,'Alcolea',5,4);"
298;4;Alcóntar;5;"INSERT INTO Localidades Values(298,'Alcóntar',5,4);"
299;4;Alcudia de Monteagud;5;"INSERT INTO Localidades Values(299,'Alcudia de Monteagud',5,4);"
300;4;Alhabia;5;"INSERT INTO Localidades Values(300,'Alhabia',5,4);"
301;4;Alhama de Almería;5;"INSERT INTO Localidades Values(301,'Alhama de Almería',5,4);"
302;4;Alicún;5;"INSERT INTO Localidades Values(302,'Alicún',5,4);"
303;4;Almería;3;"INSERT INTO Localidades Values(303,'Almería',3,4);"
304;4;Almócita;5;"INSERT INTO Localidades Values(304,'Almócita',5,4);"
305;4;Alsodux;5;"INSERT INTO Localidades Values(305,'Alsodux',5,4);"
306;4;Antas;5;"INSERT INTO Localidades Values(306,'Antas',5,4);"
307;4;Arboleas;5;"INSERT INTO Localidades Values(307,'Arboleas',5,4);"
308;4;Armuña de Almanzora;5;"INSERT INTO Localidades Values(308,'Armuña de Almanzora',5,4);"
309;4;Bacares;5;"INSERT INTO Localidades Values(309,'Bacares',5,4);"
310;4;Bayárcal;5;"INSERT INTO Localidades Values(310,'Bayárcal',5,4);"
311;4;Bayarque;5;"INSERT INTO Localidades Values(311,'Bayarque',5,4);"
312;4;Bédar;5;"INSERT INTO Localidades Values(312,'Bédar',5,4);"
313;4;Beires;5;"INSERT INTO Localidades Values(313,'Beires',5,4);"
314;4;Benahadux;5;"INSERT INTO Localidades Values(314,'Benahadux',5,4);"
315;4;Benitagla;5;"INSERT INTO Localidades Values(315,'Benitagla',5,4);"
316;4;Benizalón;5;"INSERT INTO Localidades Values(316,'Benizalón',5,4);"
317;4;Bentarique;5;"INSERT INTO Localidades Values(317,'Bentarique',5,4);"
318;4;Berja;5;"INSERT INTO Localidades Values(318,'Berja',5,4);"
319;4;Canjáyar;5;"INSERT INTO Localidades Values(319,'Canjáyar',5,4);"
320;4;Cantoria;5;"INSERT INTO Localidades Values(320,'Cantoria',5,4);"
321;4;Carboneras;5;"INSERT INTO Localidades Values(321,'Carboneras',5,4);"
322;4;Castro de Filabres;5;"INSERT INTO Localidades Values(322,'Castro de Filabres',5,4);"
